game,top_b_champ,jgl_b_champ,mid_b_champ,mid_b_dmgtaken,adc_b_champ,supp_b_champ,supp_b_vs,b_win,top_r_champ,jgl_r_champ,mid_r_champ,mid_r_dmgtaken,adc_r_champ,supp_r_champ,supp_r_vs,r_win
EUW1_6338909187,Garen,Evelynn,Gragas,17404.0,Xayah,Nautilus,39.0,True,Gwen,MonkeyKing,Akali,21298.0,Jinx,Thresh,3.0,False
EUW1_6338668771,Fiora,Gragas,Chogath,27773.0,Aphelios,Thresh,94.0,True,Garen,MonkeyKing,Yasuo,28221.0,Karthus,Heimerdinger,86.0,False
EUW1_6338616848,Kennen,Kindred,Akshan,8185.0,Xayah,Thresh,45.0,False,Garen,Udyr,Tristana,10372.0,Ashe,Velkoz,50.0,True
EUW1_6346125845,Yone,Ekko,Katarina,17479.0,Ezreal,Rakan,66.0,True,Zed,Graves,Sylas,24942.0,Jinx,Milio,41.0,False
EUW1_6346092498,DrMundo,Elise,Zed,14955.0,Aphelios,Thresh,43.0,False,Riven,MonkeyKing,Zoe,9428.0,Jinx,Rakan,38.0,True
EUW1_6345628444,Singed,LeeSin,Vex,22138.0,Jinx,Rakan,102.0,True,Jax,Zed,FiddleSticks,37461.0,Aphelios,Thresh,71.0,False
EUW1_6345599112,Malphite,Kindred,Annie,16249.0,Ezreal,Rakan,106.0,True,Zed,Sylas,Karthus,28849.0,Aphelios,Milio,82.0,False
EUW1_6345511177,Jayce,Elise,Zed,25393.0,Zeri,Rakan,82.0,False,Malphite,Kindred,Fizz,18833.0,Twitch,FiddleSticks,111.0,True
EUW1_6346195782,Renekton,Rengar,Lissandra,28427.0,Veigar,Thresh,69.0,True,Akali,Maokai,Tristana,24246.0,Xayah,Lux,64.0,False
EUW1_6346156469,Irelia,Vi,Pantheon,13367.0,Xayah,Syndra,18.0,True,Kennen,MonkeyKing,Viktor,11290.0,Zeri,Nautilus,60.0,False
EUW1_6345886567,Warwick,Maokai,Ahri,16234.0,Aphelios,Lulu,39.0,False,Malphite,Graves,Zoe,6870.0,Ezreal,Karma,32.0,True
EUW1_6344785475,Olaf,Maokai,Akali,44798.0,Lucian,Nami,105.0,True,Jax,Belveth,Syndra,24197.0,Jhin,Senna,94.0,False
EUW1_6346250215,Rengar,Kindred,Taliyah,22252.0,Xayah,Blitzcrank,56.0,False,Udyr,Graves,Fizz,15913.0,Ashe,Lulu,47.0,True
EUW1_6346033259,Nocturne,MissFortune,KogMaw,14879.0,Ivern,Udyr,0.0,True,Renekton,LeeSin,Soraka,25301.0,Vayne,Nidalee,0.0,False
EUW1_6345669876,Vladimir,Skarner,Orianna,25397.0,Xayah,JarvanIV,0.0,False,Zeri,Ekko,Seraphine,22758.0,Velkoz,Camille,0.0,True
EUW1_6345655920,Urgot,Diana,Talon,29182.0,Senna,Chogath,0.0,True,Gwen,Katarina,MissFortune,13135.0,KSante,Akshan,0.0,False
EUW1_6345641857,Renata,Zed,MissFortune,31997.0,Bard,Tristana,0.0,False,Yone,AurelionSol,Nami,22248.0,Camille,Taric,0.0,True
EUW1_6346426194,KSante,LeeSin,Orianna,24385.0,Kaisa,Blitzcrank,79.0,False,Malphite,Warwick,Vladimir,33229.0,Aphelios,Rakan,96.0,True
EUW1_6346376646,Gnar,Sylas,Veigar,25700.0,Ezreal,Nautilus,41.0,False,Lillia,Rengar,Orianna,13403.0,Sivir,Rakan,78.0,True
EUW1_6346302142,Akali,Diana,Kassadin,34712.0,Jinx,Annie,105.0,True,Riven,Gragas,Ahri,29431.0,Zeri,Lulu,101.0,False
EUW1_6346223228,Karma,Talon,Taliyah,12198.0,Vayne,Rakan,65.0,True,Ornn,Qiyana,Leblanc,20974.0,Jhin,Pyke,62.0,False
EUW1_6346179771,Yone,Elise,Gwen,17158.0,Caitlyn,Karma,62.0,False,Gnar,Khazix,Leblanc,16337.0,Veigar,Janna,79.0,True
EUW1_6345643347,Quinn,Ahri,Vladimir,35382.0,Sivir,Ezreal,0.0,True,Illaoi,Nocturne,Singed,49345.0,Khazix,Twitch,0.0,False
EUW1_6345635504,Varus,Anivia,AurelionSol,19362.0,Draven,Zac,0.0,False,Maokai,Katarina,Yasuo,18901.0,Talon,Gragas,0.0,True
EUW1_6345023063,Illaoi,Ekko,Yone,9361.0,Kaisa,Blitzcrank,14.0,False,Irelia,LeeSin,Gragas,10288.0,Xayah,Lulu,29.0,True
EUW1_6344406309,Darius,LeeSin,Lissandra,39978.0,Zeri,Braum,101.0,True,Jax,Vi,Cassiopeia,47645.0,Xayah,Nautilus,133.0,False
EUW1_6344392182,Garen,MonkeyKing,KSante,15790.0,Karthus,Rakan,50.0,False,Katarina,Vi,Olaf,14023.0,Jinx,Milio,40.0,True
EUW1_6345165387,Gwen,Viego,Pantheon,33407.0,Aphelios,Thresh,75.0,False,Gragas,Udyr,Tristana,25782.0,Jinx,Heimerdinger,74.0,True
EUW1_6345082158,Olaf,Elise,Jayce,28219.0,Xayah,Thresh,95.0,True,Garen,LeeSin,Annie,31780.0,Jinx,Karma,91.0,False
EUW1_6345034181,Gwen,Rengar,Viktor,19249.0,Chogath,Ezreal,0.0,True,Shen,Senna,Lillia,28682.0,Lucian,Ziggs,0.0,False
EUW1_6344474071,Jayce,LeeSin,Azir,20864.0,Jinx,Thresh,67.0,False,Gragas,Nocturne,Viktor,14611.0,Zeri,Rakan,88.0,True
EUW1_6344460745,Udyr,Ashe,Varus,13526.0,Graves,Corki,0.0,False,Vex,Tryndamere,Draven,16293.0,Jhin,Syndra,0.0,True
EUW1_6344798205,Jayce,Gragas,Yasuo,21552.0,Jinx,Thresh,81.0,True,Yone,Sejuani,Akali,23159.0,Zeri,Lulu,58.0,False
EUW1_6344746410,Ornn,Kayn,Leblanc,17223.0,Jinx,Thresh,41.0,False,Yasuo,Graves,Veigar,20957.0,Ashe,Lulu,55.0,True
EUW1_6343293272,Riven,LeeSin,Cassiopeia,5940.0,Zeri,Sona,20.0,True,Singed,JarvanIV,Katarina,4908.0,Jinx,Thresh,15.0,False
EUW1_6341404845,Jayce,LeeSin,Anivia,43331.0,Xayah,Pyke,120.0,False,Riven,JarvanIV,Viktor,23427.0,Ashe,Zeri,56.0,True
EUW1_6339789144,Zac,MonkeyKing,Renekton,27410.0,Jinx,Thresh,76.0,True,Darius,Nunu,Yasuo,19212.0,Aphelios,Taric,48.0,False
EUW1_6344745759,Pantheon,LeeSin,Akali,10031.0,Jinx,Thresh,15.0,True,Malphite,JarvanIV,Ryze,13644.0,MissFortune,Leona,25.0,False
EUW1_6344691542,Irelia,Karthus,Jayce,34917.0,Xayah,Nautilus,78.0,False,Akshan,Gragas,Viktor,31024.0,Caitlyn,Lux,69.0,True
EUW1_6344636652,Kayn,JarvanIV,Veigar,19024.0,Zeri,Blitzcrank,87.0,True,Garen,Rumble,Anivia,24213.0,Jinx,Senna,45.0,False
EUW1_6344605011,Fiora,Hecarim,Leblanc,10985.0,Jinx,Soraka,31.0,False,Kayn,Udyr,Ornn,11804.0,Xayah,Senna,22.0,True
EUW1_6344182654,Fiora,JarvanIV,AurelionSol,38633.0,Ashe,Pyke,150.0,False,Kennen,Maokai,Zed,33971.0,Jinx,Morgana,81.0,True
EUW1_6346143982,Olaf,Sejuani,Mordekaiser,16367.0,Sivir,Senna,46.0,True,Singed,Sylas,KSante,20472.0,Varus,Rakan,47.0,False
EUW1_6338373555,Ornn,Kayn,Ahri,25301.0,Yasuo,Rakan,74.0,True,Gwen,MonkeyKing,Taliyah,23598.0,Varus,Senna,91.0,False
EUW1_6346151886,Kennen,Milio,Tristana,22022.0,Zeri,Gragas,24.0,True,Camille,LeeSin,Vex,18912.0,Aphelios,Rakan,48.0,False
EUW1_6346104138,DrMundo,Poppy,Sylas,33418.0,Jinx,Rakan,63.0,True,Riven,JarvanIV,Lissandra,18764.0,Zeri,Zilean,64.0,False
EUW1_6342271432,Soraka,Hecarim,Qiyana,29132.0,Zed,Jhin,28.0,True,Sion,Nunu,Katarina,35118.0,Lucian,Rakan,55.0,False
EUW1_6342205203,Quinn,Shaco,Kassadin,27590.0,Samira,Thresh,53.0,False,Urgot,Sejuani,Akshan,16736.0,Ezreal,Annie,44.0,True
EUW1_6342127039,Sett,Volibear,Rammus,40937.0,Vayne,Blitzcrank,61.0,True,Ornn,Lillia,Qiyana,28071.0,Ezreal,Thresh,71.0,False
EUW1_6342053238,Mordekaiser,Graves,Katarina,40085.0,Samira,Nautilus,55.0,False,Garen,Ekko,Ziggs,20606.0,Jinx,TahmKench,45.0,True
EUW1_6341939835,Aatrox,Samira,Renata,30546.0,Nunu,Leblanc,42.0,False,Sion,JarvanIV,Zoe,20965.0,Jinx,Senna,60.0,True
EUW1_6346243184,Fiora,Rengar,Swain,31791.0,Jinx,Rakan,79.0,True,Riven,Gragas,Xayah,14675.0,Ahri,Rell,86.0,False
EUW1_6346197230,Jayce,Nautilus,Ahri,15330.0,Nilah,MonkeyKing,24.0,True,Galio,Lulu,Syndra,10673.0,Zeri,Viego,18.0,False
EUW1_6346090773,Singed,Graves,Ryze,45699.0,Kalista,Thresh,104.0,True,KSante,LeeSin,Chogath,62209.0,Zeri,Karma,77.0,False
EUW1_6345416595,Gnar,Volibear,Anivia,20369.0,Zeri,Lulu,61.0,True,Darius,Gragas,Yasuo,17443.0,Jinx,Bard,52.0,False
EUW1_6345717159,Irelia,FiddleSticks,Katarina,17487.0,Varus,Renata,102.0,True,Olaf,Rengar,TwistedFate,24379.0,Draven,Thresh,50.0,False
EUW1_6345705092,Sion,Udyr,Galio,22374.0,Kaisa,Janna,56.0,False,Jax,LeeSin,Katarina,23296.0,Ezreal,Nami,60.0,True
EUW1_6345697656,Chogath,Talon,Fizz,16185.0,Aphelios,Janna,63.0,False,Camille,Rakan,Qiyana,13225.0,Xayah,Udyr,14.0,True
EUW1_6345677677,Annie,XinZhao,AurelionSol,17991.0,Zeri,Nautilus,72.0,True,Sion,Khazix,Viktor,22808.0,Xayah,Lux,65.0,False
EUW1_6345658494,Sion,LeeSin,Galio,15665.0,Jinx,Renata,71.0,True,Gwen,Zed,Akshan,18128.0,Xayah,Rakan,70.0,False
EUW1_6345771411,Gangplank,Talon,Kennen,24291.0,Karthus,Nami,82.0,False,Kled,JarvanIV,Mordekaiser,40008.0,Jinx,Sona,85.0,True
EUW1_6345767989,Kled,XinZhao,Leblanc,9033.0,Jinx,Janna,28.0,False,Warwick,JarvanIV,Katarina,9381.0,Caitlyn,Blitzcrank,27.0,True
EUW1_6341368464,Olaf,Viego,Leblanc,13953.0,Ezreal,Rell,65.0,True,Irelia,Ekko,Tristana,17273.0,Sivir,Yuumi,45.0,False
EUW1_6339079194,Olaf,JarvanIV,Ahri,38584.0,Jinx,Thresh,82.0,True,Kled,Kayn,Anivia,45398.0,Xayah,Nautilus,98.0,False
EUW1_6337626760,Olaf,Graves,Ahri,28746.0,Varus,Velkoz,82.0,False,Kled,LeeSin,Kaisa,24712.0,Ashe,Bard,94.0,True
EUW1_6346009117,Kennen,MonkeyKing,Swain,29560.0,Jinx,Rakan,77.0,False,Gnar,LeeSin,Viktor,20447.0,Xayah,Leona,77.0,True
EUW1_6344797803,Renekton,MonkeyKing,Nautilus,19079.0,Varus,Twitch,16.0,True,Camille,Udyr,Sylas,40923.0,Jinx,Thresh,42.0,False
EUW1_6344753989,KSante,JarvanIV,Taliyah,12043.0,Varus,Sylas,15.0,False,Vayne,Yasuo,Leblanc,14256.0,MonkeyKing,Nautilus,28.0,True
EUW1_6345988314,Lucian,Lux,Akali,24126.0,Sion,AurelionSol,0.0,True,Katarina,Pyke,Jhin,35154.0,Kaisa,Renata,0.0,False
EUW1_6345971531,Lillia,Riven,Vi,43318.0,Orianna,Yone,0.0,False,Ekko,MasterYi,TwistedFate,32250.0,Karma,Senna,0.0,True
EUW1_6345547762,Caitlyn,Brand,Leona,20804.0,Taliyah,KSante,0.0,True,Jayce,MissFortune,Senna,21079.0,Velkoz,Kayn,0.0,False
EUW1_6345489026,Ahri,Cassiopeia,Shaco,18419.0,Xayah,Seraphine,0.0,False,Caitlyn,Katarina,Milio,22870.0,Kassadin,Ekko,0.0,True
EUW1_6345443492,Tryndamere,Rengar,Blitzcrank,36993.0,Xayah,Taliyah,0.0,True,Thresh,Draven,Camille,42787.0,Caitlyn,Ivern,0.0,False
EUW1_6346022797,Jax,LeeSin,Leblanc,25990.0,Kaisa,Nautilus,64.0,False,Gnar,XinZhao,TwistedFate,18986.0,Xayah,Heimerdinger,70.0,True
EUW1_6345897942,KSante,LeeSin,Orianna,21875.0,Xayah,Janna,51.0,False,Darius,XinZhao,Zoe,12061.0,Zeri,Rakan,77.0,True
EUW1_6345871846,Kled,Evelynn,Zed,21474.0,Ezreal,Bard,112.0,True,Olaf,Vi,Ahri,22735.0,Twitch,Blitzcrank,68.0,False
EUW1_6343100804,Nunu,Chogath,Senna,22471.0,Katarina,Rammus,26.0,False,Nunu,Morgana,Annie,20480.0,Ezreal,Shen,23.0,True
EUW1_6340573701,Malphite,LeeSin,Annie,22794.0,Xayah,Senna,54.0,True,Fiora,Gragas,Ashe,18523.0,Galio,Soraka,53.0,False
EUW1_6340484930,Tryndamere,MonkeyKing,AurelionSol,15272.0,Xayah,Rakan,73.0,True,Garen,Karthus,Yone,20301.0,Ashe,TahmKench,83.0,False
EUW1_6340402389,Jax,LeeSin,Ahri,15982.0,Xayah,Renata,53.0,False,Malphite,Kayn,Zoe,11934.0,Zeri,Janna,66.0,True
EUW1_6340302544,Irelia,Nidalee,Ryze,29109.0,Xayah,Nautilus,84.0,True,Gragas,Belveth,Tristana,24726.0,Karthus,Rakan,102.0,False
EUW1_6346406905,Jax,Vi,Sylas,26704.0,Xayah,Rakan,35.0,True,Akshan,Kayn,AurelionSol,18080.0,Aphelios,Thresh,44.0,False
EUW1_6346352630,Olaf,Mordekaiser,Pantheon,20757.0,Varus,Rakan,78.0,False,Malphite,Nidalee,Talon,14777.0,Jinx,Lulu,64.0,True
EUW1_6346163933,Sion,LeeSin,Syndra,28869.0,Xayah,Rakan,167.0,True,Malphite,Viego,Leblanc,37863.0,Zeri,Nami,115.0,False
EUW1_6345954927,Gragas,Nidalee,MasterYi,23506.0,Xayah,Rakan,67.0,True,Riven,LeeSin,Zeri,26334.0,Syndra,Lulu,58.0,False
EUW1_6345781071,Illaoi,RekSai,Malzahar,20725.0,Ezreal,Zac,51.0,True,Ornn,Belveth,Leblanc,13210.0,Zeri,Taric,54.0,False
EUW1_6345774505,Poppy,Viego,Kennen,17048.0,Ezreal,Gragas,54.0,True,Ornn,Evelynn,Pantheon,19839.0,Zeri,Nautilus,43.0,False
EUW1_6345762942,Udyr,Belveth,Syndra,6931.0,Ezreal,Annie,23.0,False,Jax,FiddleSticks,Sett,14688.0,Xayah,Rakan,25.0,True
EUW1_6345752911,Camille,Kindred,Irelia,11633.0,Zeri,Xerath,21.0,True,Jayce,Karthus,Kayle,9274.0,Ezreal,Janna,6.0,False
EUW1_6346006869,Garen,Gwen,Pyke,15219.0,Veigar,Thresh,24.0,False,Yone,Hecarim,Ahri,6828.0,Jinx,Morgana,45.0,True
EUW1_6345888634,Yone,Nunu,Galio,19104.0,Xayah,Leona,48.0,False,Malphite,Evelynn,Ezreal,11316.0,Zeri,Rakan,70.0,True
EUW1_6345863481,Pantheon,LeeSin,Syndra,6764.0,Kaisa,Pyke,77.0,True,Yone,Khazix,Akali,16071.0,Zeri,Annie,45.0,False
EUW1_6345831182,Jayce,MonkeyKing,Aphelios,8256.0,Veigar,Thresh,53.0,True,Camille,Nocturne,Vex,11063.0,Xayah,Annie,37.0,False
EUW1_6345817646,KSante,LeeSin,Katarina,24140.0,Veigar,Rakan,42.0,False,Yasuo,Kindred,Qiyana,20544.0,AurelionSol,Nautilus,55.0,True
EUW1_6345977158,Ornn,Gragas,Zoe,20740.0,Zeri,Janna,98.0,False,Camille,Vi,AurelionSol,17538.0,Twitch,Rakan,69.0,True
EUW1_6345904786,Camille,LeeSin,Syndra,9595.0,Veigar,Senna,51.0,True,Volibear,Khazix,Chogath,21855.0,Twitch,Milio,41.0,False
EUW1_6342682515,Lissandra,LeeSin,Ekko,30467.0,Jinx,Rakan,73.0,True,Teemo,Nunu,Yasuo,26695.0,Samira,Rell,42.0,False
EUW1_6340572942,Ornn,LeeSin,Karma,17915.0,Ashe,Milio,45.0,False,Gwen,MonkeyKing,Annie,9380.0,Jinx,Yuumi,33.0,True
EUW1_6339736052,Olaf,Kayn,Ahri,18505.0,Jinx,Thresh,58.0,True,Jayce,Nidalee,Qiyana,22905.0,Tristana,Blitzcrank,91.0,False
EUW1_6338378208,Sivir,Vi,Jayce,23827.0,Ahri,Zilean,77.0,True,Irelia,Nidalee,Lissandra,33315.0,Varus,Pyke,111.0,False
EUW1_6336871501,Aatrox,Vi,Zilean,24066.0,Jinx,Annie,62.0,False,Camille,Evelynn,Jayce,17186.0,Varus,Thresh,74.0,True
EUW1_6341494467,Karma,LeeSin,Sylas,21871.0,Jinx,Bard,63.0,False,Fiora,Vi,Gragas,24307.0,Kaisa,Thresh,43.0,True
EUW1_6341454566,Irelia,Viego,Aphelios,7645.0,Leblanc,Thresh,17.0,False,Fiora,Gragas,Tristana,8352.0,Jinx,Milio,19.0,True
EUW1_6341299283,Sion,Gragas,KSante,36868.0,Zeri,Karma,66.0,False,Rumble,MonkeyKing,Cassiopeia,27859.0,Caitlyn,Ashe,74.0,True
EUW1_6341261177,Sett,Sejuani,Katarina,20403.0,Xayah,Annie,43.0,False,Riven,Zac,Chogath,23861.0,Kaisa,Nautilus,51.0,True
EUW1_6341213122,Riven,JarvanIV,Ahri,18296.0,Aphelios,Thresh,82.0,True,Akali,Gragas,Tristana,24254.0,Jinx,Renata,70.0,False
EUW1_6346047703,Fiora,Sylas,Mordekaiser,38301.0,Karthus,Bard,70.0,False,Jayce,Qiyana,Cassiopeia,39493.0,Xayah,Pantheon,66.0,True
EUW1_6345957031,Riven,Karthus,Jayce,9733.0,Aphelios,Thresh,51.0,True,Ornn,MonkeyKing,Leblanc,17041.0,MissFortune,Bard,50.0,False
EUW1_6345925240,JarvanIV,Kennen,AurelionSol,9138.0,Aphelios,Zilean,42.0,True,Gragas,Sylas,Irelia,14937.0,Varus,Lux,48.0,False
EUW1_6335109863,Fiora,Nami,Viego,43320.0,Varus,Viktor,0.0,False,Mordekaiser,Pantheon,Shen,58972.0,Taliyah,Singed,0.0,True
EUW1_6335094354,Corki,Orianna,Nautilus,789.0,Vayne,Diana,0.0,True,Fizz,Caitlyn,Lux,400.0,Viego,Rumble,0.0,False
EUW1_6333622652,Kennen,Belveth,Jinx,16561.0,Sylas,Rell,42.0,False,Malphite,Mordekaiser,Qiyana,13008.0,Zeri,Rakan,68.0,True
EUW1_6333532092,Chogath,Elise,Tristana,31458.0,Xayah,Annie,93.0,True,Sion,LeeSin,Ezreal,23657.0,Syndra,Bard,112.0,False
EUW1_6333180799,Elise,Varus,KSante,24568.0,AurelionSol,Lux,37.0,True,Heimerdinger,Akali,Caitlyn,20947.0,Quinn,Rengar,34.0,False
EUW1_6346474105,Thresh,Vayne,Gangplank,14812.0,Talon,Diana,8.0,False,Yuumi,Malphite,Viego,13588.0,Tryndamere,Zeri,6.0,True
EUW1_6346386408,Darius,Maokai,Talon,19690.0,Varus,Rakan,52.0,False,Garen,LeeSin,Akali,16369.0,Jinx,Sona,51.0,True
EUW1_6345948861,KSante,Graves,Qiyana,19701.0,Seraphine,Senna,52.0,False,Olaf,LeeSin,Velkoz,7376.0,Samira,Blitzcrank,47.0,True
EUW1_6345413029,Chogath,Taliyah,Yone,54095.0,Jinx,Sona,97.0,False,Tryndamere,MonkeyKing,Jax,63577.0,AurelionSol,Seraphine,87.0,True
EUW1_6346397374,Viego,Garen,Ahri,34036.0,Seraphine,Senna,121.0,True,Akshan,Elise,Tryndamere,58941.0,Aphelios,Rakan,99.0,False
EUW1_6345681637,Renekton,Vex,Evelynn,18310.0,Xayah,Rakan,56.0,True,Akshan,Gragas,Yasuo,15406.0,Jinx,Thresh,29.0,False
EUW1_6345613681,Renekton,Nidalee,TwistedFate,18630.0,MissFortune,Rell,39.0,False,Akshan,Talon,Gragas,30655.0,Zeri,Nautilus,61.0,True
EUW1_6339005423,Zeri,Draven,Khazix,19018.0,Annie,Kaisa,0.0,False,Chogath,Graves,Karthus,12558.0,Viktor,Ahri,0.0,True
EUW1_6338970668,Nidalee,Morgana,Ryze,41771.0,Khazix,Sett,0.0,False,Pyke,Kindred,Shyvana,58693.0,Annie,Yuumi,0.0,True
EUW1_6338932579,Jayce,Senna,KogMaw,19920.0,Xayah,Sejuani,0.0,True,Gwen,Alistar,Jinx,18794.0,KSante,Lux,0.0,False
EUW1_6338889704,Riven,Jayce,Leblanc,25073.0,Yasuo,Thresh,0.0,False,Akshan,Blitzcrank,Zed,34960.0,Illaoi,Sejuani,0.0,True
EUW1_6337334487,KSante,Evelynn,Riven,7208.0,Ashe,Velkoz,32.0,True,Renekton,Diana,Jayce,10310.0,Ezreal,Yuumi,2.0,False
EUW1_6346365920,Jayce,Zac,Sylas,50063.0,Varus,Bard,129.0,False,Irelia,Hecarim,Viktor,21086.0,Xayah,Sona,75.0,True
EUW1_6345839146,Kayn,Sejuani,Ryze,31985.0,Varus,Pyke,106.0,False,Jayce,Sylas,Gwen,28289.0,Kaisa,Rakan,82.0,True
EUW1_6345811322,Jax,Kayn,Pyke,23063.0,Zeri,Renata,105.0,True,Kled,Viego,Cassiopeia,21718.0,Kaisa,Rakan,82.0,False
EUW1_6344453829,Aatrox,LeeSin,Sylas,24781.0,Aphelios,Lulu,60.0,False,Illaoi,Vi,Veigar,12524.0,Zeri,Sona,48.0,True
EUW1_6344422325,Jax,XinZhao,Ahri,6864.0,Jinx,Nautilus,17.0,False,Kennen,Vi,Zoe,4821.0,Ezreal,Karma,26.0,True
EUW1_6346310283,TahmKench,Vi,Ryze,21372.0,Aphelios,Annie,44.0,False,Kennen,MonkeyKing,Cassiopeia,20691.0,Zeri,Senna,49.0,True
EUW1_6346271746,Garen,Vi,Ahri,13380.0,Xayah,Rakan,61.0,False,Olaf,Elise,Talon,17405.0,Aphelios,Thresh,59.0,True
EUW1_6346162369,Annie,Talon,Chogath,44653.0,Aphelios,Rakan,78.0,True,Gwen,Qiyana,Karma,26953.0,Xayah,Nautilus,111.0,False
EUW1_6346481253,Poppy,Tristana,Talon,21526.0,Lulu,Ekko,0.0,True,Skarner,Leona,Gragas,31161.0,Ashe,Vladimir,0.0,False
EUW1_6346250951,Swain,FiddleSticks,Irelia,28244.0,Twitch,Milio,52.0,False,Akali,Viego,Lissandra,19389.0,Sivir,Senna,62.0,True
EUW1_6346151561,Sion,Hecarim,Kassadin,29480.0,Jinx,Thresh,64.0,True,Fiora,MasterYi,Velkoz,21703.0,Caitlyn,Senna,69.0,False
EUW1_6344896204,Rengar,Varus,Ezreal,11180.0,Viktor,Elise,0.0,True,Twitch,Katarina,Vi,17890.0,Kled,Sivir,0.0,False
EUW1_6344862247,Ashe,Ziggs,Milio,18557.0,Karma,Sivir,0.0,False,Zac,MonkeyKing,Nami,24672.0,Teemo,Skarner,0.0,True
EUW1_6344850371,Bard,Corki,TwistedFate,2408.0,Leona,Zed,0.0,True,Kassadin,Soraka,Varus,844.0,Sylas,Ziggs,0.0,False
EUW1_6342893855,Irelia,Ekko,Jayce,17778.0,Sivir,Rakan,57.0,False,Gnar,LeeSin,Nautilus,14814.0,Nilah,Cassiopeia,24.0,True
EUW1_6342125565,Velkoz,Pyke,MasterYi,45664.0,Leblanc,Pantheon,0.0,False,Tristana,Belveth,Riven,47061.0,Bard,Gwen,0.0,True
EUW1_6345626618,Sion,LeeSin,Lissandra,28484.0,Jinx,Soraka,39.0,False,Garen,Karthus,Zed,22608.0,Varus,Thresh,67.0,True
EUW1_6345549794,Malphite,Karthus,Yone,13971.0,Varus,Thresh,32.0,False,Sylas,Zed,Syndra,6093.0,Jinx,Rakan,35.0,True
EUW1_6345450181,Garen,LeeSin,Syndra,10456.0,Yasuo,Gragas,14.0,False,Fiora,Nocturne,Sylas,16174.0,Zeri,Rakan,46.0,True
EUW1_6346271335,Singed,Belveth,Chogath,34584.0,Zeri,Zilean,106.0,True,Katarina,LeeSin,Syndra,14546.0,Xayah,Nautilus,58.0,False
EUW1_6346213839,Jayce,Vi,Annie,25790.0,Varus,Velkoz,56.0,False,Malphite,Elise,Qiyana,23174.0,Jinx,Leona,73.0,True
EUW1_6346161950,Ornn,LeeSin,Yasuo,15217.0,Ziggs,Senna,30.0,False,Mordekaiser,MonkeyKing,Renekton,23889.0,Seraphine,Karma,47.0,True
EUW1_6340890574,Olaf,Talon,Akali,14193.0,Zeri,Rakan,57.0,True,Irelia,Elise,KSante,25325.0,Twitch,Soraka,64.0,False
EUW1_6340798807,Fiora,Gragas,Orianna,13549.0,Tristana,Rakan,158.0,False,Irelia,Viego,Taliyah,18529.0,Zeri,Renata,112.0,True
EUW1_6340725091,Annie,JarvanIV,Irelia,26970.0,Kalista,Nautilus,41.0,True,Aatrox,Gragas,Viktor,16009.0,Jinx,Renata,36.0,False
EUW1_6340614352,Fiora,Elise,Fizz,14486.0,Varus,Pyke,27.0,False,Malphite,Viego,Zac,22336.0,Zeri,Nautilus,47.0,True
EUW1_6340526712,Jayce,Talon,Vex,23106.0,Zeri,Nautilus,66.0,False,Kayn,MasterYi,Leblanc,28973.0,Ashe,Braum,74.0,True
EUW1_6344131289,Irelia,Talon,Anivia,18606.0,Xayah,Thresh,64.0,True,Jax,JarvanIV,Akali,20108.0,Zeri,Milio,64.0,False
EUW1_6339722453,Ornn,Vex,Akshan,16803.0,Quinn,Annie,0.0,True,Shaco,Lucian,Morgana,25185.0,Yorick,Darius,0.0,False
EUW1_6338344604,Yasuo,Ezreal,Viktor,27483.0,Bard,Zac,0.0,False,Kaisa,Vayne,Leblanc,30987.0,Fizz,Aphelios,0.0,True
EUW1_6338144464,Twitch,Karma,Annie,16886.0,Lucian,Vi,0.0,True,Ahri,Jax,Anivia,28515.0,Veigar,Taric,0.0,False
EUW1_6342169649,Yone,Viego,Singed,20284.0,Zeri,Karma,70.0,False,Riven,Gragas,Viktor,13618.0,Jinx,Bard,59.0,True
EUW1_6339170419,Jax,Belveth,Veigar,15580.0,Aphelios,Thresh,42.0,False,Riven,Rakan,Leblanc,8540.0,Xayah,Nidalee,42.0,True
EUW1_6339005885,Illaoi,Hecarim,Leblanc,22666.0,Xayah,Zilean,45.0,False,Mordekaiser,Kindred,Renekton,31248.0,Jinx,Thresh,61.0,True
EUW1_6338889528,Poppy,Gragas,Zed,11161.0,Jinx,Braum,42.0,True,Renekton,Vi,Cassiopeia,12500.0,Kaisa,Pyke,35.0,False
EUW1_6342276104,Poppy,Karthus,Syndra,8330.0,Xayah,Rakan,79.0,False,Darius,Belveth,Ryze,18733.0,Jinx,Renata,39.0,True
EUW1_6342170109,Teemo,Gragas,Karma,23163.0,Xayah,Rakan,80.0,False,Jayce,LeeSin,Taliyah,20108.0,Seraphine,Pyke,126.0,True
EUW1_6342102445,Akshan,Zac,Zoe,17145.0,Jinx,Thresh,58.0,False,Sion,Talon,Leblanc,15449.0,Xayah,Milio,39.0,True
EUW1_6341980518,Pantheon,Karthus,Yasuo,13141.0,Jinx,Nautilus,37.0,True,Darius,Ekko,Zoe,13269.0,Zeri,Senna,45.0,False
EUW1_6339272695,Annie,JarvanIV,Galio,22537.0,Jinx,Thresh,90.0,False,Olaf,Rakan,Orianna,24700.0,Xayah,Maokai,38.0,True
EUW1_6340580241,Garen,Nocturne,AurelionSol,5017.0,Jinx,Milio,4.0,False,Belveth,JarvanIV,Cassiopeia,6715.0,Kaisa,Pyke,15.0,True
